3315136 [http-bio-8080-exec-9] INFO  c.a.d.service.impl.DrawServiceImpl - <<===========当前环节未开始！
4474 [localhost-startStop-1] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
4688 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/draw/pick]}" onto public com.asiainfo.draw.util.Prize com.asiainfo.draw.controller.DrawController.pick(java.lang.String)
4692 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/link/start]}" onto public com.asiainfo.draw.util.DefaultResult com.asiainfo.draw.controller.LinkController.start()
4695 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/participant/auth],methods=[POST]}" onto public com.asiainfo.draw.util.DefaultResult com.asiainfo.draw.controller.ParticipantController.authParticipantByTelphone(java.lang.String)
4695 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/participant/{participantId}]}" onto public com.asiainfo.draw.domain.Participant com.asiainfo.draw.controller.ParticipantController.authParticipantByTelphone(java.lang.Integer)
5226 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'appServlet-servlet': startup date [Mon Jan 11 19:52:03 CST 2016]; parent: Root WebApplicationContext
5345 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'appServlet-servlet': startup date [Mon Jan 11 19:52:03 CST 2016]; parent: Root WebApplicationContext
5524 [localhost-startStop-1] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/resources/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
5739 [localhost-startStop-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'appServlet': initialization completed in 1576 ms
13705 [http-bio-8080-exec-5] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/draw/resource/image/sheader.jpg] in DispatcherServlet with name 'appServlet'
13743 [http-bio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/draw/resource/image/sfooter.png] in DispatcherServlet with name 'appServlet'
13752 [http-bio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/draw/resource/image/s2016.png] in DispatcherServlet with name 'appServlet'
13788 [http-bio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/draw/resource/image/sheader.jpg] in DispatcherServlet with name 'appServlet'
13788 [http-bio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/draw/resource/image/sfooter.png] in DispatcherServlet with name 'appServlet'
13788 [http-bio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/draw/resource/image/s2016.png] in DispatcherServlet with name 'appServlet'
24906 [http-bio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/draw/resource/image/sheader.jpg] in DispatcherServlet with name 'appServlet'
72612 [http-bio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/draw/shake.html] in DispatcherServlet with name 'appServlet'
189462 [http-bio-8080-exec-2] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================校验用户：
189469 [http-bio-8080-exec-2] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================用户：不存在！
189470 [http-bio-8080-exec-2] ERROR c.a.d.c.ParticipantController - com.asiainfo.draw.exception.AuthenticationExceptioin: 用户不存在
196692 [http-bio-8080-exec-1] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================校验用户：叶春林
196700 [http-bio-8080-exec-1] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================用户：叶春林校验通过
409  [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
617  [localhost-startStop-1] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Mon Jan 11 20:15:24 CST 2016]; root of context hierarchy
709  [localhost-startStop-1] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring/root-context.xml]
1785 [localhost-startStop-1] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer - Loading properties file from class path resource [jdbc.properties]
1806 [localhost-startStop-1] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2844 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<==============开始初始化参与人员信息
3485 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<======用户：叶春林加入缓存...
3488 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - 写入缓存，key: 叶春林, value: Participant [participantId=1, participantName=叶春林]
3489 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<======用户：汪小峰加入缓存...
3490 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - 写入缓存，key: 汪小峰, value: Participant [participantId=4, participantName=汪小峰]
3490 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<======用户：赵林刚加入缓存...
3490 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - 写入缓存，key: 赵林刚, value: Participant [participantId=3, participantName=赵林刚]
3490 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<======用户：魏波加入缓存...
3490 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - 写入缓存，key: 魏波, value: Participant [participantId=2, participantName=魏波]
3490 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<==============参与人员信息加载完毕
3531 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<==下一环节：DrawLink [linkId=1, linkName=第一轮抽奖, openState=1, linkOrder=1, linkState=1]
3531 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========开始新的环节：第一轮抽奖
3531 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========把当前环节加入缓存中...
3550 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========查询到当前环节的奖品：[DrawPrize [prizeId=1, prizeType=一等奖, prizeName=10000元红包, linkId=1, size=3, provider=X战警, providerPosition=BOSS]]
3551 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========把当前环节剩余的奖品放入缓存中
3554 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========查询到当前环节的参与人员：[]
3554 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========把当前环节参与人员放入缓存中
3554 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========初始化当前环节已中奖人员...
3556 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========创建当前环节的奖品池...
3561 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========当今环节参与人数：4...
3561 [localhost-startStop-1] INFO  c.a.d.util.DefaultPrizePoolFactory - <<==参与人员：4
3561 [localhost-startStop-1] INFO  c.a.d.util.DefaultPrizePoolFactory - <<==奖品数量：1
3562 [localhost-startStop-1] INFO  c.a.d.util.DefaultPrizePoolFactory - <<=====产生的奖池数量：1
3562 [localhost-startStop-1] INFO  c.a.d.util.DefaultPrizePoolFactory - <<==每个奖池的总的奖品数量（包括空奖品）：40
3562 [localhost-startStop-1] INFO  c.a.d.util.DefaultPrizePoolFactory - <<==奖池DefaultPrizePool--1010592859真实的奖品数量为：1
3563 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========把奖品池加入缓存中...
3564 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========初始化环节状态为：INIT...
3702 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3287 ms
3760 [localhost-startStop-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'appServlet': initialization started
3764 [localhost-startStop-1] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'appServlet-servlet': startup date [Mon Jan 11 20:15:27 CST 2016]; parent: Root WebApplicationContext
3766 [localhost-startStop-1] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring/appServlet/servlet-context.xml]
4061 [localhost-startStop-1] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
4318 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/draw/pick]}" onto public com.asiainfo.draw.util.Prize com.asiainfo.draw.controller.DrawController.pick(java.lang.String)
4323 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/link/start]}" onto public com.asiainfo.draw.util.DefaultResult com.asiainfo.draw.controller.LinkController.start()
4325 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/participant/auth],methods=[POST]}" onto public com.asiainfo.draw.util.DefaultResult com.asiainfo.draw.controller.ParticipantController.authParticipantByTelphone(java.lang.String)
4326 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/participant/{participantId}]}" onto public com.asiainfo.draw.domain.Participant com.asiainfo.draw.controller.ParticipantController.authParticipantByTelphone(java.lang.Integer)
5039 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'appServlet-servlet': startup date [Mon Jan 11 20:15:27 CST 2016]; parent: Root WebApplicationContext
5190 [localhost-startStop-1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'appServlet-servlet': startup date [Mon Jan 11 20:15:27 CST 2016]; parent: Root WebApplicationContext
5397 [localhost-startStop-1] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/resources/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
5682 [localhost-startStop-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'appServlet': initialization completed in 1922 ms
17329 [http-bio-8080-exec-10] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================校验用户：叶春林
17335 [http-bio-8080-exec-10] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================用户：叶春林校验通过
68793 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================校验用户：
68804 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================用户：不存在！
68808 [http-bio-8080-exec-5] ERROR c.a.d.c.ParticipantController - com.asiainfo.draw.exception.AuthenticationExceptioin: 用户不存在
76459 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================校验用户：
76462 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================用户：不存在！
76464 [http-bio-8080-exec-5] ERROR c.a.d.c.ParticipantController - com.asiainfo.draw.exception.AuthenticationExceptioin: 用户不存在
109566 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================校验用户：
109568 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================用户：不存在！
109570 [http-bio-8080-exec-5] ERROR c.a.d.c.ParticipantController - com.asiainfo.draw.exception.AuthenticationExceptioin: 用户不存在
112412 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================校验用户：
112417 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================用户：不存在！
112421 [http-bio-8080-exec-5] ERROR c.a.d.c.ParticipantController - com.asiainfo.draw.exception.AuthenticationExceptioin: 用户不存在
118809 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================校验用户：
118812 [http-bio-8080-exec-5] INFO  c.a.d.s.impl.ParticipantServiceImpl - <<================用户：不存在！
118814 [http-bio-8080-exec-5] ERROR c.a.d.c.ParticipantController - com.asiainfo.draw.exception.AuthenticationExceptioin: 用户不存在
436  [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization started
634  [localhost-startStop-1] INFO  o.s.w.c.s.XmlWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Mon Jan 11 23:09:10 CST 2016]; root of context hierarchy
717  [localhost-startStop-1] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring/root-context.xml]
1598 [localhost-startStop-1] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer - Loading properties file from class path resource [jdbc.properties]
1610 [localhost-startStop-1] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2548 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<==============开始初始化参与人员信息
3239 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<======用户：叶春林加入缓存...
3242 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - 写入缓存，key: 叶春林, value: Participant [participantId=1, participantName=叶春林]
3244 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<======用户：汪小峰加入缓存...
3245 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - 写入缓存，key: 汪小峰, value: Participant [participantId=4, participantName=汪小峰]
3245 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<======用户：赵林刚加入缓存...
3245 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - 写入缓存，key: 赵林刚, value: Participant [participantId=3, participantName=赵林刚]
3245 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<======用户：魏波加入缓存...
3245 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - 写入缓存，key: 魏波, value: Participant [participantId=2, participantName=魏波]
3245 [localhost-startStop-1] INFO  c.a.draw.cache.ParticipantCache - <<==============参与人员信息加载完毕
3299 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<==下一环节：DrawLink [linkId=1, linkName=第一轮抽奖, openState=1, linkOrder=1, linkState=1]
3300 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========开始新的环节：第一轮抽奖
3300 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========把当前环节加入缓存中...
3321 [localhost-startStop-1] INFO  c.a.d.service.impl.LinkServiceImpl - <<===========查询到当前环节的奖品：[DrawPrize [prizeId=1, prizeType=一等奖, prizeName=10000元红包, linkId=1, size=3, provider=X战警, providerPosition=BOSS]]
